x,y,title,objectID
-7.022952,7.5148706,Reliquary Pendant,464782
-18.759703,-38.32869,Plaque with Christ in Majesty,464783
-2.656477,61.352566,One of a Pair of Gold Earrings with Garnets,464786
-16.249504,14.143529,Earring,464787
0.7247836,0.52185726,Finger Ring,464788
-8.778089,21.212242,Finger Ring,464789
-6.7510614,32.248386,Finger Ring,464790
-7.463813,32.057587,Finger Ring,464791
-9.908613,23.354593,Gold Finger Ring with Inscription,464792
-0.713527,66.48378,Bracelet,464793
-24.918133,-6.335135,Circular Bead,464794
-24.88065,-6.23011,Circular Bead,464795
9.614197,-21.664053,Conical Flattened Bead,464796
-0.15033336,2.7899315,Flattened Hemispherical Bead,464797
0.05760125,9.515989,Disk Brooch,464798
40.44763,20.16077,Neolithic Amulet,464799
40.510315,20.034988,Knife Part,464800
-4.2964478,56.053158,Bow-Shaped Brooch,464801
3.2890704,40.618168,Implement,464802
4.5489182,0.12982428,Belt Fitting,464803
7.9074807,1.7086664,Hoop-Shaped Brooch,464804
-6.0284514,1.4947894,Disk Brooch,464805
15.139515,21.247276,Belt Plate Fragment,464806
-21.27024,40.16555,Cross,464807
2.4826393,16.428383,Flat Brooch,464808
-0.08600631,9.141167,Disk Brooch,464809
3.7579644,-6.505185,Gold Coin of the Veneti or Namneti,464810
3.7257953,-6.482749,Gold Coin of the Parisii,464811
3.282483,-3.4986978,Gold Tremissis of Theophilos,464812
-57.97162,-27.607796,Cloth,464813
0.9789349,3.3805015,Disk Brooch,464814
-6.465573,0.9941601,Disk Brooch,464815
-8.567298,23.017015,Bird-Shaped Brooch,464817
43.538616,10.906066,Bead,464818
-11.164289,29.792774,Ferrets,464819
4.00689,8.516036,Disk Brooch,464820
-6.2974453,-0.04697233,Disk Brooch,464821
-4.3704453,-1.3434293,Disk Brooch,464822
-6.8563623,-0.11662935,Disk Brooch,464824
-8.964722,1.7136116,Disk Brooch,464825
-6.2243056,-0.46786302,Disk Brooch,464826
-7.3351173,-0.49794123,Disk Brooch,464827
-2.8161228,8.459818,Disk Brooch,464828
-2.9550102,0.2966466,Disk Brooch,464829
1.906518,2.9864018,Disk Brooch,464830
3.2332861,8.640432,Disk Brooch,464831
-3.1738276,1.84582,Disk Brooch,464832
-3.277177,1.1745473,Disk Brooch,464833
-2.0965672,7.3355436,Rosette Brooch,464834
-3.1969576,0.7449346,Disk Brooch,464835
-2.249874,1.3070817,Disk Brooch,464836
-3.321978,9.734974,Rosette Brooch,464837
-0.38775015,8.128308,Disk Brooch,464838
-0.39640805,9.352119,Disk Brooch,464839
0.31734157,8.56561,Disk Brooch,464840
-4.5011587,8.537663,Rosette Brooch,464841
-0.41851544,8.484862,Disk Brooch,464842
-2.9406605,8.580768,Disk Brooch,464843
0.43619704,9.187343,Disk Brooch,464844
-0.77723515,9.069299,Disk Brooch,464845
-1.315901,9.767016,Disk Brooch,464846
-4.7240753,9.171767,Rosette Brooch,464847
5.5002704,5.719692,Disk Brooch,464848
0.22007899,8.133289,Disk Brooch,464849
-3.712645,-0.008014727,Disk Brooch,464850
-6.8143325,15.916257,Rosette Brooch,464851
-8.388713,-0.5140452,Disk Brooch,464852
-0.82173634,8.703073,Disk Brooch,464853
-1.0391961,0.6396654,Disk Brooch,464854
0.84326863,10.1211195,Disk Brooch,464855
1.8217134,19.515871,Purse Mount,464856
2.3423705,20.894066,Purse Mount,464857
0.7259532,18.18775,Bird-Shaped Brooch,464858
0.77205426,18.23354,Bird-Shaped Brooch,464859
-7.8930664,25.70427,Bird-Shaped Brooch,464860
-7.8778143,25.752495,Bird-Shaped Brooch,464861
-6.9404955,22.026928,Bird-Shaped Brooch,464862
-6.981042,22.059393,Bird-Shaped Brooch,464863
5.1585984,10.62208,Disk Brooch,464864
-11.368565,30.151323,Shoe Buckle,464865
-22.912941,26.15412,Bow Brooch,464867
-22.880548,26.243137,Bow Brooch,464868
-21.934752,27.555176,Bow Brooch,464869
-21.989588,27.511372,Bow Brooch,464870
29.541376,36.196377,Ferret,464871
-5.701883,29.060505,Shoe Buckle,464872
-15.59437,27.451513,Belt Ornament,464874
-3.909732,-2.3060892,Disk Brooch,464875
16.354918,17.06824,Backplate of a Belt Buckle,464876
-6.1538997,30.470982,Silver Shoe Buckle,464877
31.315756,34.34005,Ferret,464878
31.425041,34.328278,Ferret,464879
-5.5602617,29.621185,Shoe Buckle,464880
-5.600857,29.719807,Shoe Buckle,464881
-21.537052,36.118973,Bow Brooch,464882
-21.301517,36.319508,Bow Brooch,464883
-4.2702394,36.681858,Buckle,464884
-23.807285,30.965612,Crossbow Brooch,464885
-5.643087,21.391827,Bird-Shaped Brooch,464886
-32.474888,34.349705,Crossbow Brooch,464887
-1.3396254,26.888237,Belt Buckle Loop,464888
7.001257,32.573765,Belt Buckle Tongue,464889
-8.460422,15.920696,Disk Brooch,464890
3.2411804,37.760227,Buckle Tongue,464891
-3.3522027,37.91658,Buckle Loop and Tongue,464893
-7.325549,17.754019,Whorl-Shaped Brooch,464895
-7.2872906,17.736914,Whorl-Shaped Brooch,464896
-1.6850164,12.377128,S-Shaped Brooch,464897
-2.6324763,61.341606,One of a Pair of Gold Earrings with Garnets,464898
-0.3410538,10.195934,Disk Brooch,464899
39.60723,26.307587,Shell Cross,464900
-1.3391881,7.369093,Rosette Brooch,464901
-0.18309358,30.104235,Purse Mount in the Form of a Bird,464902
-0.23762587,30.143263,Purse Mount in the Form of a Bird,464903
2.3549092,64.270775,Torc,464904
-24.070742,7.2840686,Knob of Hairpin,464905
7.733013,4.7148976,Drachm of Alexander the Great,464907
6.029633,5.6666574,Flat Button,464908
-4.1715508,-0.0015734235,Disk Brooch,464910
10.3503685,5.8345757,Coin of the Senones,464911
-26.185028,46.687828,Silver Spoon,464912
-24.210836,53.23172,Tweezers,464913
-29.002428,53.55421,Hairpin,464914
-23.77918,51.949493,Hairpin,464915
-24.53465,54.995743,Plain Needle,464916
-38.748997,30.494165,Standing Lamp with a Cross on a Pricket Stand,468573
-38.690437,30.50167,Standing Lamp with a Cross on a Pricket Stand,468574
-47.756718,7.5515985,Yellow-Green Hexagonal Glass Bottle with a Stylite Saint,468577
-31.770826,-44.722847,Diptych with Death and Coronation of the Virgin,468580
-43.944477,-6.086668,Hanging Lamp in the Form of a Sandaled Right Foot,468581
-16.478027,17.101843,Hanging Lamp in the Form of a Sandaled Right Foot,468582
-15.404213,16.905325,Vessel in the Shape of a Fish,468584
-18.72345,33.68743,Cross Fragment with Saint John the Theologian,468585
-45.43649,-9.808004,Steelyard Weight with the Bust of a Woman,468586
-56.080566,19.86172,Patera,468587
-8.511843,30.33916,Base for a Cross,468588
-7.8465123,29.609293,Base for a Cross,468589
11.799737,-41.98991,"Manuscript Illumination with the Holy Women at the Tomb in an Initial A, from an Antiphonary",468590
11.044227,-52.49149,"Manuscript Leaf with the Crucifixion, from a Book of Hours",468591
-34.81854,14.76238,Standing Lamp with Running Dogs,468593
-34.74528,14.125503,Hanging Lamp with a Griffin’s Head,468594
-44.74367,-6.1818104,Warrior,468595
-38.568672,18.752048,Censer Frame with Inhabited Vine Scroll,468598
-26.564669,13.643589,Reliquary Pendant with Queen Margaret of Sicily Blessed by Bishop Reginald of Bath,468600
-47.231438,8.00604,Flask,468602
-20.356546,29.473444,Lamp Handle with Dolphins,468604
-5.267073,42.050663,Eagle-Headed Hilt,468605
-43.782665,-7.830459,Bollard with a Fisherman,468606
-27.673477,-42.35508,Icon with Christ Pantepotes and the Chorus of Saints,468607
-12.743334,-33.744553,Casket,468620
27.767958,-45.827396,Stole with Figures of Kings and Bishops,468621
24.959368,-25.994648,Purse,468622
28.719261,-33.02431,Stole with the Martyrdom of St. Catherine,468624
14.53283,-45.419018,Three Panels,468625
12.707303,-50.565746,Textile with Saint Francis Receiving the Stigmata,468626
-51.071262,21.14971,Pitcher,468627
-28.426252,30.120655,Head of Staff,468629
-34.529453,11.861285,Aquamanile in the Form of a Lion,468631
-34.14368,12.382049,Aquamanile in the Form of a Lion,468632
-33.36862,11.3559065,Aquamanile in the Form of a Mounted Knight,468633
-33.98579,11.2825575,Aquamanile in the Form of a Unicorn,468634
-44.111626,-14.516752,Appliqué Figure of the Apostle James,468635
-44.072895,-14.339334,Appliqué Figure of the Apostle Philip,468636
-54.19348,-28.273296,Mourner,468637
-43.87391,-14.974793,Saint Mammes,468638
-1.3013484,-14.534465,Plate with Pelican in her Piety,468639
-3.696658,-5.4394646,Plate with Wife Beating Husband,468640
-2.9756987,-14.805218,Plate with Seated Woman,468641
-8.719684,-10.631407,Plate,468642
-10.576824,-9.3491125,Plate with Five Angels,468645
-9.366661,-10.860014,Dish,468646
-8.738918,-10.541689,Plate,468647
-9.67674,-10.608149,Plate,468648
-10.763788,-8.184831,Plate,468649
-10.495745,-6.501258,Plate,468650
-11.402583,-7.783149,Plate,468651
-11.462252,-7.2494063,Plate,468652
-11.796284,-8.535401,Plate,468653
-11.535358,-6.592875,Plate,468654
-11.218602,-7.542211,"Plate, The Annunciation",468656
-10.185284,-6.2884865,Charger,468657
-10.976091,-8.731813,Charger,468658
-11.1560955,-10.008071,Plate,468659
-11.41676,-9.573252,Mystic Chase of the Unicorn,468660
14.698646,-35.367996,Cross Terminal,464394
-31.273773,-39.74801,Plaque with Christ enthroned with two Apostles,464395
10.921857,-36.021355,Plaque from a Portable Altar with Scenes from the Life of Jesus,464396
10.710942,-35.97013,Plaque from a Portable Altar with Scenes from the Life of Jesus,464397
10.538424,-35.42719,Plaque from a Portable Altar with Scenes from the Life of Jesus,464398
10.251153,-35.387756,Plaque from a Portable Altar with Scenes from the Life of Jesus,464399
-29.063164,40.982204,Colonnette from a Reliquary Shrine,464400
23.000832,2.2287996,Glass Fragment,467120
23.00243,2.1570532,Glass Fragment,467121
13.433502,-14.303482,Fragment,467122
29.121971,0.24185936,Glass Fragment,467123
24.964174,0.24528913,Glass Fragment,467124
24.930956,0.33649755,Glass Fragment,467125
23.701113,-0.21084775,Glass Fragment,467126
46.05709,1.8005213,Glass Fragment,467127
20.610678,-13.343053,Glass Fragment,467128
36.857204,2.594778,Glass Fragment,467129
37.161057,-2.9118478,Glass Fragment,467130
35.962933,4.0105534,Glass Fragment,467131
33.59191,3.484497,Glass Fragment,467132
34.574203,2.1380088,Glass Fragment,467133
41.855392,2.888342,Glass Fragment,467134
38.85341,1.2289995,Glass Fragment,467135
19.946222,-0.85784626,Glass Fragment,467136
36.034256,4.09428,Glass Fragment,467137
33.22123,5.7225814,Glass Fragment,467138
32.767555,4.1582084,Glass Fragment,467139
36.386734,4.8818593,Glass Fragment,467140
26.715895,-15.01189,Glass Fragment,467141
32.388733,-3.327801,Glass Fragment,467142
34.753872,-19.12187,Glass Fragment,467143
12.816255,-15.0082245,Glass Fragment,467144
22.386898,-0.6164676,Glass Fragment,467145
23.192202,0.4678666,Glass Fragment,467146
29.678267,-13.838858,Glass Fragment,467147
42.510433,-2.367651,Glass Fragment,467148
25.076538,-17.009996,Glass Fragment,467149
38.128517,-18.849522,Glass Fragment,467150
19.611652,-6.4683237,Glass Fragment,467151
30.942217,-6.117105,Glass Fragment,467152
25.939207,-12.322692,Glass Fragment,467153
29.220839,-5.9298186,Glass Fragment,467154
22.555305,0.03697565,Glass Fragment,467155
23.554321,-0.12524994,Glass Fragment,467156
24.99303,-15.064227,Glass Fragment,467157
22.811695,-33.689167,Glass Fragment,467158
30.352634,-9.135637,Glass Fragment,467159
21.548906,-20.255968,Glass Fragment,467160
42.27901,-3.6797693,Glass Fragment,467161
41.454166,1.5569912,Fragment,467162
31.926647,-5.789939,Glass Fragment,467163
30.409014,11.27095,Glass Fragment,467164
42.2661,-3.276543,Glass Fragment,467165
28.802242,8.674701,Glass Fragment,467168
26.420017,7.8243375,Glass  Fragment,467169
27.042362,11.478823,Glass Fragment,467170
27.636646,11.78023,Glass Fragment,467171
25.700893,-8.344518,Glass Fragment,467172
27.655659,11.690681,Glass Fragment,467173
27.115807,8.217121,Glass Fragment,467174
41.225357,-11.347623,Glass Fragment,467175
28.437794,10.171544,Glass Fragment,467176
28.606157,12.339234,Glass Fragment,467177
26.957167,9.09078,Glass Fragment,467178
26.750284,9.086742,Glass Fragment,467179
28.790796,12.557006,Glass Fragment,467180
36.398052,-15.790586,Glass Fragment,467181
31.772936,-12.200227,Glass Fragments,467182
27.835772,-10.683229,Glass Fragment,467183
26.39311,7.82642,Glass Fragment,467184
39.248417,-14.033252,Glass Fragment,467185
28.803862,13.402918,Glass Fragment,467186
28.479034,9.215327,Glass Fragment,467187
28.725521,14.486631,Glass Fragment,467188
28.991142,-14.4183035,Glass Fragment,467189
26.630754,7.9552784,Glass Fragment,467190
25.986513,-29.189646,Glass Fragment,467191
30.61367,13.412934,Glass Fragment,467192
27.812784,12.213573,Glass Fragment,467193
33.279827,-14.770663,Glass Fragment,467195
30.32901,11.53951,Glass Fragment,467196
23.591679,-5.57259,Glass Fragment,467197
31.30142,-10.46602,Glass Fragment,467198
34.14327,-9.028149,Glass Fragment,467199
36.041782,-9.281089,Glass Fragment,467200
38.22141,-12.377754,Glass Fragment,467201
41.115734,-11.166178,Glass Fragment,467202
39.357075,-8.387389,Glass Fragment,467203
35.994576,-9.492167,Glass Fragment,467204
40.16086,-11.932869,Glass Fragment,467205
36.53091,-14.632713,Glass Fragment,467206
38.655014,-15.920534,Glass Fragment,467207
39.00107,-14.066976,Glass Fragment,467208
37.19294,-14.627968,Glass Fragment,467209
40.820942,-11.378767,Glass Fragment,467210
36.348373,-15.470685,Glass Fragment,467211
39.069313,-14.057025,Glass Fragment,467212
33.062645,-16.174173,Glass Fragment,467213
38.586563,-15.873791,Glass Fragment,467214
33.71145,-16.121675,Glass Fragment,467215
35.217743,-13.379007,Glass Fragment,467216
71.77806,4.07481,Glass Fragment,467217
-4.0151205,-50.663662,Panel,467222
30.256945,-14.722775,Glass Fragment,467223
21.727919,-20.211147,Glass Fragment,467224
20.898191,-14.492316,Glass Fragment,467225
1.8498023,9.429669,Glass Fragment,467226
23.798668,-9.542307,Glass Fragment,467227
25.717607,-13.784983,Glass Fragment,467228
20.289,-13.016985,Glass Fragment,467229
-39.233253,-13.699286,Glass Fragment,467230
22.247501,-20.322302,Glass Fragment,467231
18.706844,6.1440396,Glass Fragment,467232
22.677113,-11.708119,Glass Fragment,467233
28.624458,-19.261906,Glass Fragment,467234
-24.469902,15.999267,Glass Fragment,467235
18.63459,6.163735,Glass Fragment,467236
-8.372459,50.08624,Glass Fragment,467237
28.253122,-20.935022,Glass Fragment,467238
24.592981,-13.026766,Glass Fragment,467239
43.967613,3.2716157,Glass Fragment,467240
31.29097,2.5379279,Glass Fragment,467241
30.51925,2.798147,Glass Fragment,467242
30.318808,1.3499749,Glass Fragment,467243
31.302713,2.1601317,Glass Fragment,467244
24.758514,0.16373104,Glass Fragment,467245
31.936537,2.4076147,Glass Fragment,467246
43.243584,17.595709,Glass Fragment,467247
30.347706,0.98038435,Glass Fragment,467248
30.192318,2.70345,Glass Fragment,467249
-6.99016,-22.860546,Glass Fragment,467250
30.72,2.9528818,Glass Fragment,467251
30.67242,0.3485465,Glass Fragment,467252
45.118725,-0.22405607,Glass Fragment,467253
43.969833,-2.0676587,Glass Fragment,467254
43.623142,-2.0753121,Glass Fragment,467255
42.553173,-1.4022917,Glass Fragments,467256
30.399382,6.0480533,Glass Fragment,467257
26.635347,3.9404824,Glass Fragment,467258
-23.993322,1.1582876,Stained Glass Fragment,467259
-24.081223,0.3531959,Glass Fragment,467260
18.105854,2.4117358,Glass Fragment,467261
-23.468973,0.10965499,Fragment,467262
-24.459696,1.0159023,Glass Fragment of a Devil,467263
-24.079998,0.27990013,Glass Fragment,467264
-24.313284,-0.056579184,Glass Fragment,467265
-23.739473,0.10317689,Glass Fragment,467266
-24.46138,-0.28914934,Glass Fragment,467267
-24.671099,1.1396415,Glass Fragment,467268
-24.30335,0.10674733,Stained Glass Fragment,467269
-24.904097,-0.49254918,Stained Glass Fragment,467270
-1.2117872,-29.631245,Fragment,467272
-12.840663,-44.134132,Glass Fragment,467280
24.443563,7.8775687,Glass Fragment,467281
22.958057,1.0470093,Glass Fragment,467283
-25.743809,-3.2939422,Glass Fragment,467284
28.990694,-9.126537,Glass Fragment,467285
31.31642,-10.08393,Glass Fragment,467286
41.213036,2.3986006,Glass Fragment,467287
32.42169,-13.264231,Glass Fragment,467288
32.059887,-12.487868,Glass Fragment,467289
23.326836,-13.824153,Glass Fragment,467290
28.860626,-12.85937,Glass Fragment,467291
27.771828,-12.78761,Glass Fragment,467292
9.4852705,-3.6115103,Glass Fragment,467294
28.61375,-18.53005,Glass Fragment,467295
24.444614,-13.74021,Glass Fragment,467298
23.738022,-17.312336,Glass Fragment,467299
26.897541,-14.89829,Glass Fragment,467300
32.51556,-13.333416,Glass Fragment,467301
31.025879,-6.668586,Glass Fragment,467302
23.148668,-15.497357,Glass Fragment,467303
36.49189,-8.220649,Glass Fragment,467304
24.331287,-3.5458326,Glass Fragment,467306
37.867348,-0.36376408,Glass Fragment,467307
38.23182,6.421601,Glass Fragment,467308
29.767654,13.468782,Glass Fragment,467309
19.271881,-10.429584,Glass Fragment,467310
28.357426,-21.287127,Glass Fragment,467311
29.546572,-4.161513,Glass Fragment,467312
28.92746,-11.009735,Glass Fragment,467313
32.274967,-17.499681,Glass Fragment,467314
28.360847,-6.5064216,Glass Fragment,467315
29.308819,13.496671,Glass Fragment,467317
29.759987,-4.427532,Glass Fragment,467318
37.274563,-9.976065,Glass Fragment,467319
24.269146,7.834874,Glass Fragment,467322
45.198784,4.795425,Glass Fragment,467323
45.84522,1.5275832,Glass Fragment,467324
31.71538,-9.640131,Glass Fragment,467325
25.45822,-5.6379523,Glass Fragment,467326
22.851583,-14.059243,Glass Fragment,467328
36.069187,-12.295872,Glass Fragment,467329
34.754387,-19.175186,Glass Fragment,467330
23.934683,-3.1745493,Glass Fragment,467331
28.63356,5.1744275,Glass Fragment,467332
-9.064572,-32.272503,Fragment,467333
25.968052,3.3128107,Fragment,467334
26.532713,4.0527425,Fragment,467335
23.894096,-6.350924,Fragment,467337
-48.510868,3.1360996,Fragment,467339
28.573925,5.13346,Fragment,467340
34.508377,-13.562428,Fragment,467341
30.101841,-12.5058775,Fragment,467342
30.43813,-5.047989,Fragment,467343
33.85331,-13.750917,Fragment,467344
29.179703,-2.0636442,Fragment,467345
25.423397,-10.501161,Fragment,467346
24.841312,-10.817899,Fragment,467347
20.80427,-20.515976,Fragment,467348
31.6877,-15.423579,Glass Fragment,467349
24.72811,-18.938215,Glass Fragment,467350
25.37624,-11.153258,Glass Fragment,467351
27.775576,-14.719285,Glass Fragment,467352
27.704544,-17.671297,Glass Fragment,467353
28.17544,-20.944239,Glass Fragment,467354
22.69108,-15.030816,Glass Fragment,467355
24.21182,-23.003115,Glass Fragment,467356
26.951548,-6.6145887,Glass Fragment,467357
26.348375,-10.030234,Glass Fragment,467358
33.395443,-8.531632,Glass Fragment,467359
13.48983,-18.474747,Tiles,467361
-8.099281,-36.041676,Chair,467362
-23.847063,22.374178,Pendant with St. Christopher Carrying the Christ Child,467365
-46.452023,-24.786058,Virgin and Child,467367
-29.658424,-45.76431,Folding Shrine with Virgin and Child,467369
-14.18968,-33.037212,Box with Scenes from the Infancy of Christ,467370
-1.0209078,-17.328573,Devotional Plaque,467371
-45.673946,-35.852562,Panel with Virgin and Child,467372
-30.101925,-45.19432,Diptych with Scenes from the Life of Christ,467377
-32.380432,-41.927147,Diptych with Dormition and Coronation of the Virgin,467378
-50.532852,-12.4225855,Badge with the Virgin and Child,467379
-47.10142,-25.224468,Standing Virgin and Child,467383
-48.49635,-27.100542,Virgin and Child,467384
-22.577864,-49.646046,Comb with Scenes from the Life of Christ and the Virgin,467386
-30.848085,-25.06087,Panel with Bearded Man,467387
-30.84276,-25.023565,Panel with Armored Soldier,467388
4.533541,-19.015253,Shell Fragment,467389
-10.712533,-1.4774038,Shell Fragment,467390
1.9597198,-19.172781,"Medallion, St. George Slaying The Dragon",467391
1.9825467,-19.180506,Medallion,467392
-49.41311,-28.825481,Virgin and Child,467393
-47.632156,-10.557581,Virgin and Child,467394
-46.521496,-17.712051,Seated Virgin and Child,467395
34.490723,-4.1578016,Fragment of a Glass Dish,467396
23.816786,-27.904514,Textile with Pomegranate Design,467405
7.19445,-10.974059,Bowl,467406
-34.89475,-19.255342,Corbel,467409
42.13776,24.509964,Intaglio,467410
7.821904,-40.348072,"Manuscript Illumination with Saint Stephen in an Initial S, from an Antiphonary",467412
9.577302,-40.74786,"Manuscript Illumination with Saint Trudo (Trond) in an Initial O, from a Choir Book",467416
9.191923,-49.624218,"Manuscript Illumination with Saint Dominic Saving the Church of Saint John Lateran in an Initial A, from a Gradual",467417
8.077382,-40.375866,"Manuscript Illumination with Tobit, Tobias, and the Archangel Raphael in an Initial O, from an Antiphonary",467418
57.474564,-44.79216,"Manuscript Leaf with a female saint (possibly Dorothy) in an Initial G, from a Gradual",467419
57.378395,-44.83116,"Manuscript Leaf, from a Gradual",467420
44.284336,-48.34788,Leaf from a Manuscript of Valerius Maximus,467421
46.494213,-47.00939,Bible,467422
-46.784508,13.046056,Fragment,467423
-1.1994712,-12.44094,"Medal of Maximillian I as Archduke Of Austria and Maria of Burgundy, 1479 (?)",467428
-1.1459919,-8.219224,Histamenon of Constantine IX Monomachos (1042-55),467431
-42.570053,-21.144827,Angel,467434
-24.828382,-44.811653,Folding Shrine,467437
12.597986,-16.735691,Head of a Saint,467438
0.6826305,56.237843,Fragment of Border,467439
-54.313873,-17.56834,Saint John The Evangelist,467446
1.3057067,-47.967285,The Flight Into Egypt,467447
-52.48552,-20.328867,Saint Clare,467448
27.808609,-35.700504,Textile with Animals,467452
-36.483738,-33.694103,Book-Cover,467458
-36.887367,-32.95001,The Last Supper,467461
-38.380016,-25.451168,Adoration of the Magi,467462
-20.918364,-42.318897,Altarpiece with Scenes of the Infancy of Christ,467463
-46.242584,-13.229407,Saint Michael Slaying the Demon,467464
-35.411766,-32.334053,Education of the Virgin by Saint Anne,467465
-39.38305,-18.323177,Saint Margaret of Antioch,467466
-34.142586,12.111379,Aquamanile in the Form of a Lion,467467
-33.64809,11.954108,Aquamanile in the Form of a Lion,467468
-31.018948,-47.116695,Diptych,467469
-33.44312,-44.0227,Diptych with Adoration of the Magi and Crucifixion,467470
-36.594643,-35.874786,Diptych with Presentation of Christ in the Temple and Crucifixion,467471
-30.38998,-43.05096,Right Wing of a Diptych with Coronation of the Virgin and Adoration of the Magi,467472
-30.548588,-42.929836,Leaf from a Diptych with the Crucifixion and Nativity,467473
-33.995045,-43.958405,Right Wing of a Diptych,467474
-33.284542,-41.84662,Leaf from a Diptych with the Adoration of the Magi,467475
-36.65842,-35.83225,Panel with Virgin and Child and Saints,467476
-33.499626,-46.09855,Plaque with the Last Supper,467477
-51.981907,-32.721718,Plaque with the Virgin and Child,467478
-51.95703,-32.442226,Plaque with Saint Catherine of Alexandria,467479
-51.997643,-32.7723,Plaque with Saint John the Baptist,467480
-48.040302,-29.709316,Virgin and Child,467481
-46.239395,-18.862696,Saint John The Evangelist,467482
-45.847054,11.31694,Cruet,467483
-45.76248,11.367117,Cruet,467484
-34.038704,27.603228,Monstrance,467485
9.199042,-51.251038,Plaque with the Last Judgement,467486
-38.35047,7.426485,Pyx,467487
-38.296627,7.3778534,Pyx,467488
-38.52072,7.6124315,Pyx,467489
-38.537296,7.648301,Pyx,467490
-38.964504,8.042794,Pyx,467491
-38.58041,7.9944105,Pyx,467492
-36.845997,32.116295,One of a Pair of Traveling Candlesticks,467493
-36.845997,32.116295,One of a Pair of Traveling Candlesticks,467494
-11.351465,-29.28699,Chasse,467495
-12.602401,-26.027718,Chasse,467496
-29.039825,27.592344,Crozier Head with Saint Michael Slaying the Dragon,467497
-13.452251,20.854275,The Ox of Saint Luke (one of two appliqués from a book cover),467498
-13.518948,20.876703,The Lion of Saint Mark (one of two appliqués from a book cover),467499
-42.395206,24.263924,Ciborium,467500
-10.165474,5.0609236,Reliquary,467501
-0.57699394,-50.52601,Annunciation of the Death of of the Virgin,467502
4.973222,-12.97748,Dish,467503
15.878322,-46.16528,Arcades with Riders in Fantastic Thickets,467506
15.584926,-46.264328,Arcades with Riders in Fantastic Thickets,467507
-54.15492,-23.631678,Virgin and Child,467508
-54.236156,-25.425442,Virgin and Child,467509
-37.046402,29.322077,Reliquary,467511
27.39735,-43.18072,"Orphreys, Two",467512
13.780461,-46.187298,"Manuscript Leaf with the Crucifixion, from a Book of Hours",467513
13.557705,-46.370068,"Manuscript Leaf with the Pièta, from a Book of Hours",467514
13.992685,-38.267796,"Manuscript Leaf with Coat of Arms, from a Book of Hours",467515
51.427246,-51.27439,"Manuscript Leaf with the Betrayal, from a Book of Hours",467516
51.512283,-51.220318,"Manuscript Leaf wtih Saint Dorothy, from a Book of Hours",467517
51.12433,-51.09602,"Manuscript Leaf with Saint James the Greater, from a Book of Hours",467518
51.599613,-51.30176,"Manuscript Leaf with Saint Thomas, from a Book of Hours",467519
50.6964,-51.488598,Manuscript Leaf from a Book of Hours,467520
51.472515,-51.427643,"Manuscript Leaf with the Holy Communion, from a Book of Hours",467521
50.868423,-51.429695,"Manuscript Leaf with the Resurrection, from a Book of Hours",467522
7.3999043,-44.782265,"Manuscript Illumination with the Descent from the Cross, from a Book of Hours",467523
6.6301756,-44.8237,"Manuscript Illumination with the Trinity, from a Book of Hours",467524
10.068929,-40.89184,"Manuscript Illumination with Initial Q, from a Choir Book",467525
8.008595,-45.50702,"Manuscript Illumination with Joachim and Anna in an Initial G with Joachim and Anna, from a Missal",467526
11.392797,-44.46183,"Manuscript Illumination with Initial S, from a Choir Book",467527
-11.370493,-10.616912,Dish,467529
-13.27543,-8.998175,Dish,467530
-13.868168,-10.496059,Dish,467531
-12.904004,-11.606959,Dish,467532
-14.022148,-11.270978,Dish,467533
-15.638836,-10.956654,Dish,467534
-10.306457,-11.337637,Dish,467535
-11.897946,-12.507068,Dish,467536
-13.013547,-12.411419,Dish,467537
-13.624689,-11.028883,Dish,467538
-12.84018,-11.532283,Dish,467539
-12.804719,-9.737773,Dish,467540
-14.235246,-10.828789,Dish,467541
-14.144179,-11.98848,Dish,467542
-14.965685,-10.256785,Dish,467543
-11.072034,-12.163247,Dish,467544
-15.924497,-10.581621,Dish,467545
-14.311116,-10.37094,Dish,467546
-10.407677,-11.080037,Dish,467547
-15.137957,-8.650701,Dish,467549
-12.262544,-10.039792,Dish,467551
-14.8439455,-9.600106,Dish,467553
-14.780221,-9.130991,Dish,467554
-14.756677,-9.265104,Dish,467555
-14.36116,-7.31464,Dish,467556
-12.218789,-9.155754,Dish,467557
-13.963334,-8.620919,Dish,467558
-14.931843,-7.812502,Dish,467559
-15.828096,-10.597005,Dish,467560
-15.629383,-10.025646,Dish,467561
-15.154725,-10.47112,Dish,467562
-14.196873,-7.5750074,Dish,467563
-40.55749,31.934002,Candlestick,467564
-37.54166,13.603469,Hanging Laver,467568
-13.28264,-9.59608,Dish,467569
37.822563,-23.68139,Frieze Fragment,467570
-11.4351425,-27.681608,Tiles with Checkered Pattern,467572
16.799707,-19.688847,Tile,467573
16.235044,-19.38517,Tile with Geometric Design,467574
16.431934,-18.7006,Tile,467575
15.056977,-16.679722,"Tile, Geometric Design",467576
18.415092,-37.938377,Tile,467577
16.468874,-19.390627,Tile,467578
18.233414,-37.238415,Tile,467579
14.981393,-18.08418,Tile,467580
14.965008,-16.815577,Tile,467581
-9.560209,-10.902158,Dish,467582
-10.361614,-10.443842,Dish,467583
-11.167084,-11.987075,Dish,467584
-9.468933,-11.804627,Dish,467585
-12.549538,-10.488331,Dish,467586
-17.463314,-36.224915,Lock,467588
-15.125626,45.12437,Key,467589
-14.942296,44.70309,Key,467590
